Cena,Miasto,Dzielnica,Cena za m2,M2,Pokoje,Pietro,Szerokosc,Dlugosc
1990000,Gdańsk,Długie ogrody,22614,88.0,2,0,54.3445039,18.6632833
589000,Gdynia,Oksywie,8919,66.04,4,0,54.5489093,18.5476574
749000,Gdynia,Wielki Kack,10934,68.5,3,3,54.4678457,18.4852176
720000,Gdańsk,Przymorze,16666,43.2,2,1,54.4141882,18.598898
850000,Gdynia,Wiczlino,9670,87.9,3,0,54.4967932,18.4379883
668250,Gdynia,Cisowa,11000,60.75,2,1,54.5489949,18.4457365
1232000,Sopot,Dolny Sopot,35000,35.2,3,2,54.4429147,18.5626164
620000,Gdańsk,Chełm,9857,62.9,4,2,54.3370068,18.6258153
439000,Gdynia,Witomino,12436,35.3,4,6,54.5013275,18.5147885
584900,Gdańsk,Zakoniczyn,8476,69.0,2,0,54.318336,18.5676373
899000,Gdańsk,Niedźwiednik,11675,77.0,2,3,54.3743393,18.5663963
699000,Gdynia,Wiczlino,9383,74.5,2,0,54.4843279,18.4302037
1232000,Sopot,Dolny Sopot,35000,35.2,2,0,54.4429147,18.5626164
349000,Gdańsk,Orunia,8065,43.27,3,3,54.3227394,18.6354569
440000,Gdańsk,Łostowice,12941,34.0,2,0,54.3143954,18.5946641
289998,Gdynia,Dąbrowa,5799,50.0,3,1,54.4743853,18.4701955
699000,Gdynia,Orłowo,17157,40.74,2,1,54.4625158,18.5538161
598000,Gdynia,Cisowa,9522,62.8,3,7,54.5492188,18.4445379
669000,Gdańsk,Ujeścisko,9489,70.5,3,0,54.3339835,18.5921989
1232000,Sopot,Dolny Sopot,35000,35.2,3,5,54.4429147,18.5626164
580000,Gdańsk,Oliwa,10545,55.0,3,1,54.39640495,18.57400997579134
1949000,Gdynia,Orłowo,29783,65.44,2,1,54.4633744,18.550913
650000,Gdańsk,Jasień,9701,67.0,5,2,54.3316163,18.5487117
669000,Gdańsk,Chełm,10790,62.0,2,2,54.3379912,18.6186695
349000,Gdańsk,Orunia,8065,43.27,1,2,54.3227394,18.6354569
1299000,Gdańsk,Długie ogrody,18041,72.0,2,12,54.3490925,18.6632116
349000,Gdańsk,Łostowice,13937,25.04,2,3,54.31051,18.5888248
379000,Gdańsk,Strzyża,14037,27.0,1,1,54.3890218,18.5768253
899000,Gdańsk,Zaspa,17908,50.2,3,3,54.4024472,18.6112076
530000,Gdynia,Wiczlino,10392,51.0,3,1,54.4967932,18.4379883
744000,Gdańsk,Ujeścisko,11921,62.41,2,0,54.32899,18.5835346
499000,Gdańsk,Siedlce,7949,62.77,1,2,54.3502074,18.6245231
749000,Gdańsk,Młode miasto,11263,66.5,3,3,54.3634523,18.6469647
1232000,Sopot,Dolny Sopot,35000,35.2,1,12,54.4429147,18.5626164
600000,Gdynia,Działki Leśne,10023,59.86,1,2,54.513116,18.5317153
338000,Gdańsk,Łostowice,13520,25.0,3,1,54.31051,18.5888248
359000,Gdańsk,Długie ogrody,15211,23.6,3,0,54.3517865,18.6731163
515000,Gdynia,Chylonia,9537,54.0,2,1,54.5422938,18.4620586
359000,Gdańsk,Orunia,9702,37.0,2,1,54.3227394,18.6354569
840000,Gdańsk,Wrzeszcz,21000,40.0,3,3,54.3822925,18.5908711
1900000,Gdańsk,Wrzeszcz,10590,179.4,3,3,54.3747917,18.6078286
489000,Gdynia,Cisowa,8150,60.0,3,0,54.5492188,18.4445379
490000,Gdańsk,Przymorze,9245,53.0,3,2,54.4016383,18.5772394
1180000,Gdańsk,Oliwa,15128,78.0,2,4,54.406365,18.5581314
599000,Gdańsk,Wrzeszcz,10152,59.0,3,2,54.3873711,18.6109253
1700000,Gdańsk,Brzeźno,25373,67.0,3,1,54.4045572,18.6473624
749000,Gdańsk,Strzyża,13870,54.0,2,0,54.3852072,18.5790165
669000,Gdańsk,Jasień,13117,51.0,3,0,54.3510426,18.532726486461332
630000,Gdynia,Mały Kack,12857,49.0,2,3,54.4866885,18.5235025
645000,Gdańsk,Chełm,10254,62.9,1,7,54.3370068,18.6258153
1099000,Gdańsk,Wrzeszcz,13177,83.4,3,2,54.38079935,18.599793620826965
420000,Gdańsk,Stogi,9767,43.0,2,4,54.358222,18.7053712
360000,Gdańsk,Przymorze,12000,30.0,4,0,54.4087838,18.5891854
589000,Gdynia,Działki Leśne,8661,68.0,3,3,54.5180662,18.5307253
569990,Gdańsk,Żabianka,11875,48.0,1,1,54.4208948,18.5826737
439000,Gdynia,Witomino,12436,35.3,2,1,54.5013275,18.5147885
339000,Gdynia,Chylonia,8470,40.02,3,4,54.5457503,18.4636617
497000,Gdynia,Śródmieście,13432,37.0,4,0,54.5162992,18.5380733
439000,Gdynia,Karwiny,8607,51.0,2,1,54.4698847,18.508883
970000,Gdańsk,Przymorze,17963,54.0,4,4,54.4054917,18.5798509
1599999,Gdańsk,Oliwa,17131,93.4,3,2,54.4089034,18.5648624
369000,Gdańsk,Łostowice,9919,37.2,2,5,54.31051,18.5888248
1026305,Gdańsk,Długie ogrody,17750,57.82,2,4,54.3490925,18.6632116
334900,Gdańsk,Łostowice,9850,34.0,2,2,54.3143954,18.5946641
550000,Gdańsk,Łostowice,8088,68.0,4,1,54.3152398,18.5911515
998000,Gdańsk,Przymorze,19526,51.11,2,2,54.4113743,18.604755
475000,Gdańsk,Łostowice,8489,55.95,2,3,54.31911,18.5918006
1545000,Gdańsk,Oliwa,15928,97.0,4,1,54.4130584,18.5553137
430000,Gdańsk,Orunia Górna,10238,42.0,3,0,54.3234344,18.610259
448000,Gdańsk,Łostowice,12800,35.0,3,1,54.3143954,18.5946641
570000,Gdańsk,Wrzeszcz,10000,57.0,3,2,54.3817696,18.6055111
1250000,Gdańsk,Śródmieście,21551,58.0,3,2,54.3556503,18.6489283
380000,Gdynia,Chylonia,8189,46.4,3,7,54.5406795,18.4612818
595000,Gdańsk,Brzeźno,10968,54.25,4,3,54.4032149,18.6271865
549000,Gdynia,Pogórze,9148,60.01,2,5,54.5593172,18.4945952
949000,Gdańsk,Śródmieście,14292,66.4,4,3,54.3514191,18.6492273
669000,Gdańsk,Morena,9040,74.0,4,2,54.3680995,18.59012245607376
1600000,Sopot,Dolny Sopot,13333,120.0,3,1,54.4431438,18.561881219506724
399000,Gdynia,Oksywie,6361,62.73,3,4,54.5536009,18.524965
1850000,Sopot,Dolny Sopot,32456,57.0,1,1,54.4413716,18.5667326
2100000,Sopot,Dolny Sopot,18584,113.0,3,2,54.4506143,18.5618459
359000,Gdańsk,Orunia,9703,37.0,2,3,54.3227394,18.6354569
379000,Gdańsk,Łostowice,15160,25.0,1,3,54.31051,18.5888248
389000,Gdynia,Cisowa,6946,56.0,2,0,54.5439984,18.452518
389000,Gdynia,Chylonia,9898,39.3,2,4,54.5417838,18.461057
399000,Gdańsk,Żabianka,14778,27.0,3,1,54.4179618,18.5777267
485000,Gdańsk,Suchanino,11279,43.0,3,1,54.3525437,18.6071676
775000,Gdańsk,Wrzeszcz,18902,41.0,3,1,54.3945614,18.6183213
609900,Gdańsk,Zakoniczyn,10165,60.0,2,4,54.321784,18.5818245
669000,Gdańsk,Wrzeszcz,11743,56.97,3,3,54.3766522,18.6075306
949000,Gdańsk,Śródmieście,14292,66.4,3,4,54.3514191,18.6492273
316000,Gdańsk,Orunia,7900,40.0,2,5,54.3246562,18.631079
435000,Gdynia,Pogórze,6916,62.9,2,9,54.5620418,18.4984929
510000,Gdynia,Karwiny,8400,60.71,2,2,54.4698847,18.508883
445000,Gdańsk,Łostowice,10761,41.35,3,2,54.31911,18.5918006
599000,Gdańsk,Przymorze,13930,43.0,3,0,54.4156433,18.59436001812421
525000,Gdańsk,Orunia Górna,11666,45.0,3,1,54.3243511,18.6067995
560000,Gdańsk,Jasień,11313,49.5,2,4,54.3272503,18.5595174
1250000,Gdańsk,Śródmieście,13171,94.9,3,4,54.3524391,18.6553872
780000,Gdynia,Oksywie,11746,66.4,2,4,54.5527074,18.541795
359000,Gdynia,Chylonia,7329,48.98,2,0,54.5457503,18.4636617
1000000,Gdynia,Redłowo,12953,77.2,2,3,54.4945367,18.541399
440000,Gdańsk,Kowale,9462,46.5,2,2,54.31119,18.56453
740000,Gdańsk,Śródmieście,19474,38.0,2,1,54.3514191,18.6492273
880000,Gdańsk,Wrzeszcz,22000,40.0,1,4,54.3822925,18.5908711
599000,Gdynia,Redłowo,11817,50.69,4,2,54.4944768,18.5505612
799000,Gdynia,Redłowo,20320,39.32,1,1,54.4868818,18.5468412
330000,Gdynia,Orłowo,12643,26.1,2,7,54.4848249,18.5438598
715000,Gdańsk,Przymorze,11000,65.0,3,2,54.412261,18.5878398
330000,Gdynia,Orłowo,12643,26.1,2,4,54.4848249,18.5438598
1240000,Gdynia,Śródmieście,30214,41.04,3,2,54.5127506,18.5396818
1790000,Gdynia,Kamienna Góra,29675,60.32,5,0,54.5113078,18.5410134
369000,Gdynia,Witomino,8635,42.73,1,4,54.5011822,18.50874
470000,Gdańsk,Młyniska,9566,49.13,3,3,54.3763336,18.6317878
1699000,Gdynia,Chwarzno,13813,123.0,2,1,54.5008511,18.4367993
420000,Gdańsk,Wrzeszcz,14000,30.0,3,3,54.3894849,18.6183033
659000,Gdańsk,Jasień,11738,56.14,3,8,54.3272503,18.5595174
813000,Gdynia,Śródmieście,13981,58.15,1,6,54.52196795,18.53466625752861
750000,Gdańsk,Orunia Górna,11227,66.8,3,3,54.3243511,18.6067995
515000,Gdynia,Chylonia,9537,54.0,3,12,54.5422938,18.4620586
360000,Gdańsk,Przymorze,12000,30.0,3,1,54.4087838,18.5891854
515000,Gdynia,Karwiny,8443,61.0,1,4,54.4698104,18.5070831
435000,Gdańsk,Stogi,8700,50.0,5,0,54.3588553,18.7078066
725000,Gdańsk,Siedlce,12946,56.0,3,1,54.3511063,18.6352725
370000,Gdynia,Wielki Kack,11562,32.0,2,1,54.4686412,18.490985
819000,Gdańsk,Jasień,7800,105.0,5,0,54.3400353,18.563022
469000,Gdynia,Oksywie,8086,58.0,3,1,54.5489093,18.5476574
385000,Gdańsk,Stogi,10694,36.0,2,3,54.3600113,18.7126565
779000,Gdynia,Pogórze,11557,67.4,3,1,54.5597264,18.4864328
375000,Gdańsk,Przymorze,9868,38.0,5,5,54.4087838,18.5891854
1511999,Gdańsk,Jelitkowo,36000,42.0,3,5,54.424279,18.5956068
879000,Gdańsk,Zaspa,16903,52.0,5,1,54.4024472,18.6112076
1490000,Gdańsk,Oliwa,9933,150.0,2,3,54.4050693,18.563912
1421000,Gdańsk,Wrzeszcz,20300,70.0,1,3,54.3762024,18.6071687
1198633,Gdańsk,Śródmieście,12896,92.94,2,3,54.3584458,18.6514304
419000,Gdańsk,Długie ogrody,11026,38.0,1,0,54.3483443,18.6698787
533600,Gdańsk,Przymorze,16000,33.35,2,2,54.4066572,18.5836606
439000,Gdynia,Witomino,12436,35.3,3,4,54.5013275,18.5147885
498720,Gdańsk,Przymorze,16000,31.17,3,1,54.4066572,18.5836606
890000,Gdynia,Orłowo,20027,44.44,4,3,54.4771083,18.5592646
590000,Gdynia,Obłuże,8939,66.0,4,1,54.5613039,18.5097215
619000,Gdańsk,Żabianka,11033,56.1,2,1,54.4185573,18.5768663
1870000,Gdańsk,Długie ogrody,17000,110.0,2,2,54.3494168,18.6602316
2030000,Gdańsk,Długie ogrody,17500,116.0,2,1,54.3494168,18.6602316
525000,Gdańsk,Przymorze,15611,33.63,2,0,54.4066572,18.5836606
525000,Gdańsk,Przymorze,15643,33.56,3,1,54.4066572,18.5836606
495000,Gdynia,Leszczynki,8945,55.34,1,5,54.5370588,18.4757235
439000,Gdynia,Witomino,12436,35.3,1,1,54.49834585,18.5122012691656
595000,Gdańsk,Brzeźno,10818,55.0,2,2,54.4032149,18.6271865
629900,Gdańsk,Śródmieście,27530,22.88,4,2,54.3456228,18.6558958
441595,Gdańsk,Jasień,15500,28.49,3,2,54.3536518,18.5500839
820000,Gdańsk,Śródmieście,20000,41.0,2,4,54.3521336,18.6493113
820000,Gdańsk,Jasień,10379,79.0,3,2,54.3272503,18.5595174
799000,Gdynia,Działki Leśne,12033,66.4,6,4,54.521185,18.5267091
760000,Gdynia,Wiczlino,10526,72.2,3,0,54.4939336,18.4306437
1219000,Gdańsk,Długie ogrody,17118,71.21,4,1,54.3490925,18.6632116
2200000,Gdańsk,Śródmieście,28205,78.0,3,3,54.3556503,18.6489283
650000,Gdańsk,Siedlce,12732,51.05,3,1,54.3511063,18.6352725
1587766,Gdańsk,Śródmieście,12985,122.27,1,0,54.3468793,18.6443526
1490000,Gdynia,Chwarzno,14537,102.5,3,1,54.5008511,18.4367993
380000,Gdańsk,Wrzeszcz,12709,29.9,1,0,54.3882553,18.6195477
397000,Gdańsk,Brzeźno,15269,26.0,3,3,54.4032149,18.6271865
940000,Gdańsk,Śródmieście,14462,65.0,2,3,54.3524023,18.6492245
629900,Gdańsk,Śródmieście,27531,22.88,1,4,54.3456228,18.6558958
775000,Gdańsk,Osowa,9961,77.8,3,0,54.4213261,18.4725838
499000,Gdańsk,Jasień,11340,44.0,5,2,54.338969,18.5396705
325000,Gdańsk,Karczemki,10156,32.0,2,2,54.3428574,18.5227234
2900000,Gdynia,Orłowo,34523,84.0,2,0,54.4784857,18.5615744
920000,Gdańsk,Ujeścisko,8761,105.0,3,9,54.3307148,18.5867599
1450000,Gdynia,Redłowo,20661,70.18,3,2,54.4927005,18.5538525
629000,Gdańsk,Zakoniczyn,9458,66.5,2,0,54.321784,18.5818245
790000,Gdynia,Pogórze,11897,66.4,3,4,54.557956450000006,18.481311262201157
2200000,Gdańsk,Wrzeszcz,23812,92.39,3,5,54.3820338,18.5868309
355564,Gdańsk,Jasień,9909,35.88,2,2,54.3316163,18.5487117
475000,Gdańsk,Orunia,8962,53.0,3,0,54.3258211,18.6385762
1421000,Gdańsk,Wrzeszcz,20300,70.0,3,1,54.3762024,18.6071687
890000,Gdańsk,Przymorze,27385,32.5,2,0,54.4113743,18.604755
1399000,Sopot,Dolny Sopot,21197,66.0,4,1,54.4426677,18.5653373
899000,Gdynia,Działki Leśne,11813,76.1,2,0,54.5168383,18.5246446
655000,Gdynia,Obłuże,7987,82.0,3,3,54.5613039,18.5097215
469000,Gdańsk,Nowy Port,9250,50.7,1,3,54.3995526,18.672489
380000,Gdańsk,Wrzeszcz,9500,40.0,3,2,54.3882553,18.6195477
669000,Gdańsk,Chełm,10790,62.0,2,0,54.3320361,18.6290213
629000,Gdańsk,Śródmieście,27918,22.53,4,4,54.3456228,18.6558958
479000,Gdańsk,Stogi,9020,53.1,2,2,54.3635267,18.713051
549000,Gdynia,Działki Leśne,9768,56.2,3,2,54.521185,18.5267091
775000,Gdynia,Leszczynki,10730,72.23,4,0,54.5370588,18.4757235
1120000,Gdańsk,Przymorze,23333,48.0,2,1,54.4158038,18.5869742
799990,Gdynia,Obłuże,9389,85.2,1,2,54.552546,18.5149927
1000000,Gdynia,Chwarzno,10761,92.92,3,2,54.5008511,18.4367993
380000,Gdańsk,Przeróbka,7421,51.2,1,4,54.3565735,18.6808218
443000,Gdynia,Witomino,11972,37.0,2,2,54.4980971,18.509797
549000,Gdańsk,Chełm,8854,62.0,3,0,54.3413356,18.6173376
415000,Gdańsk,Kowale,10121,41.0,2,2,54.3043859,18.5685833
655000,Gdańsk,Zakoniczyn,10076,65.0,2,1,54.321784,18.5818245
881000,Gdańsk,Jasień,6319,139.4,3,2,54.3433363,18.5622703
530000,Gdańsk,Siedlce,10291,51.5,2,1,54.3500247,18.6180712
579000,Gdańsk,Długie ogrody,12725,45.5,2,2,54.3490925,18.6632116
669000,Gdańsk,Chełm,10790,62.0,2,5,54.3320361,18.6290213
480000,Gdańsk,Zaspa,12000,40.0,3,5,54.3949615,18.6108604
365000,Gdynia,Chylonia,8295,44.0,2,2,54.5448438,18.4619638
848320,Gdańsk,Młode miasto,19280,44.0,3,1,54.3588463,18.6536521
880000,Gdańsk,Brzeźno,11282,78.0,1,1,54.4013235,18.633564406011097
848320,Gdańsk,Śródmieście,19280,44.0,1,4,54.3584458,18.6514304
629000,Gdańsk,Śródmieście,27348,23.0,2,2,54.3456228,18.6558958
380000,Gdańsk,Wrzeszcz,9500,40.0,2,1,54.3882553,18.6195477
430000,Gdańsk,Łostowice,12956,33.19,1,2,54.31051,18.5888248
575000,Gdańsk,Przymorze,12777,45.0,2,1,54.4059819,18.6039015
359333,Gdańsk,Łostowice,10550,34.06,3,1,54.321239,18.5985619
420000,Gdańsk,Wrzeszcz,9545,44.0,2,1,54.3882553,18.6195477
615643,Gdańsk,Letnica,12942,47.57,3,2,54.3981198,18.6476667
1990000,Gdańsk,Długie ogrody,22614,88.0,2,1,54.3445039,18.6632833
349999,Gdynia,Witomino,8333,42.0,1,1,54.5007428,18.5046602
627000,Gdańsk,Oliwa,11989,52.3,3,5,54.4175226,18.5590728
427000,Gdańsk,Młyniska,10264,41.6,2,6,54.3717977,18.6335799
629000,Gdańsk,Śródmieście,27491,22.88,3,0,54.3456228,18.6558958
699000,Gdynia,Grabówek,12944,54.0,3,3,54.525062,18.5083239
569990,Gdańsk,Przymorze,11399,50.0,2,2,54.4085855,18.5886131
849000,Gdańsk,Długie ogrody,18014,47.13,1,0,54.3529391,18.6599081
599000,Gdańsk,Stogi,9359,64.0,2,1,54.3599342,18.7173112
960000,Gdańsk,Jelitkowo,32000,30.0,3,1,54.4217032,18.6019497
430000,Gdańsk,Łostowice,12703,33.85,3,3,54.3143954,18.5946641
380000,Gdańsk,Jasień,10857,35.0,2,3,54.3316163,18.5487117
1110000,Gdynia,Mały Kack,11671,95.1,5,9,54.4731174,18.5173815
390000,Gdańsk,Długie ogrody,10655,36.6,3,0,54.3483443,18.6698787
609000,Gdańsk,Przymorze,13239,46.0,3,1,54.4034704,18.5910556
1555000,Gdańsk,Brzeźno,11309,137.5,5,1,54.4021086,18.6372974
2205000,Sopot,Dolny Sopot,35000,63.0,2,0,54.4412515,18.5729606
999000,Gdańsk,Śródmieście,13320,75.0,3,0,54.3468793,18.6443526
1900000,Gdańsk,Strzyża,11564,164.3,3,4,54.3844677,18.5893686
699000,Gdańsk,Śródmieście,12595,55.5,2,1,54.3522919,18.6475883
999000,Gdynia,Kamienna Góra,10765,92.8,3,2,54.5086709,18.544094705890046
459000,Gdańsk,Jasień,11475,40.0,2,1,54.3316163,18.5487117
820000,Gdańsk,Śródmieście,20000,41.0,3,8,54.3521336,18.6493113
520000,Gdańsk,Strzyża,10000,52.0,2,1,54.3852072,18.5790165
539000,Gdańsk,Dolne miasto,10888,49.5,2,0,54.3400512,18.6541733
619000,Gdańsk,Żabianka,11033,56.1,3,2,54.4179618,18.5777267
469000,Gdynia,Witomino,10906,43.0,3,3,54.4939691,18.5149526
470000,Gdańsk,Młyniska,10262,45.8,4,2,54.3763336,18.6317878
528000,Gdańsk,Żabianka,11139,47.4,2,2,54.4179618,18.5777267
550000,Gdańsk,Oliwa,9076,60.6,2,3,54.39640495,18.57400997579134
2500000,Sopot,Dolny Sopot,29164,85.72,3,11,54.4480421,18.565532
740000,Gdynia,Chwarzno,14230,52.0,2,1,54.5008511,18.4367993
860000,Gdańsk,Wrzeszcz,19815,43.4,1,3,54.3820338,18.5868309
799999,Sopot,Kamienny Potok,15385,52.0,3,7,54.4535297,18.5550276
670000,Gdynia,Mały Kack,12451,53.81,3,4,54.4736509,18.5070401
1047000,Gdynia,Chwarzno,14746,71.0,4,4,54.5008511,18.4367993
669000,Gdańsk,Chełm,10388,64.4,4,17,54.3379912,18.6186695
370000,Gdańsk,Jasień,10571,35.0,1,3,54.3316163,18.5487117
1530000,Gdańsk,Śródmieście,14014,109.17,2,12,54.3497207,18.6392001
1000000,Gdynia,Wiczlino,11351,88.1,3,1,54.4939336,18.4306437
469500,Gdańsk,Jasień,11451,41.0,2,2,54.3235259,18.556442
1320000,Gdańsk,Śródmieście,17600,75.0,2,2,54.3521715,18.6512421
312000,Gdynia,Obłuże,8210,38.0,1,0,54.5493249,18.5186959
570000,Gdańsk,Wrzeszcz,11825,48.2,2,1,54.3797693,18.6167946
530000,Gdańsk,Siedlce,10291,51.5,2,4,54.3521653,18.61442
359000,Gdańsk,Przymorze,11966,30.0,2,1,54.4087838,18.5891854
369000,Gdynia,Chylonia,9283,39.75,2,1,54.5379601,18.4583604
494000,Gdańsk,Nowy Port,9880,50.0,3,7,54.3980748,18.6657651
650000,Gdańsk,Żabianka,13541,48.0,2,5,54.4208948,18.5826737
729000,Gdańsk,Przymorze,14580,50.0,2,4,54.4085855,18.5886131
580000,Gdańsk,Młyniska,10195,56.89,3,4,54.3763336,18.6317878
599000,Gdańsk,Zaspa,12350,48.5,2,0,54.3975453,18.5955881
679000,Gdańsk,Przymorze,13580,50.0,3,2,54.4085855,18.5886131
489000,Gdynia,Działki Leśne,12225,40.0,3,3,54.5140467,18.520312681018645
619000,Gdańsk,Żabianka,11033,56.1,3,3,54.4185573,18.5768663
489000,Gdynia,Chylonia,9136,53.52,3,0,54.5457503,18.4636617
779000,Gdańsk,Strzyża,14393,54.12,4,5,54.3852072,18.5790165
1350000,Gdańsk,Długie ogrody,15698,86.0,3,2,54.3490925,18.6632116
970000,Gdańsk,Przymorze,17963,54.0,2,0,54.4054917,18.5798509
1380000,Gdańsk,Długie ogrody,15682,88.0,2,4,54.3487555,18.6698573
570000,Gdynia,Karwiny,8975,63.51,3,4,54.4698104,18.5070831
395000,Gdynia,Oksywie,7714,51.2,2,1,54.54569245,18.522105049999997
609000,Gdańsk,Przymorze,13239,46.0,3,0,54.4034704,18.5910556
990000,Gdańsk,Przymorze,16500,60.0,2,4,54.4087838,18.5891854
375000,Gdynia,Witomino,10714,35.0,3,5,54.5011822,18.50874
1180000,Gdynia,Śródmieście,14929,79.04,3,1,54.5139404,18.5419322
560000,Gdynia,Śródmieście,17500,32.0,3,2,54.522032,18.5430157
528000,Gdynia,Grabówek,9962,53.0,1,2,54.5274468,18.505704
669000,Gdańsk,Chełm,10790,62.0,4,1,54.3320361,18.6290213
679000,Gdańsk,Długie ogrody,25709,26.41,3,9,54.3529391,18.6599081
1399000,Sopot,Dolny Sopot,16978,82.4,2,6,54.439524,18.5704737
509000,Gdynia,Pogórze,8092,62.9,3,2,54.5627029,18.4935861
499000,Gdańsk,Przymorze,11089,45.0,2,2,54.4158038,18.5869742
1350000,Gdańsk,Siedlce,8438,160.0,3,2,54.3547977,18.6228954
682000,Gdańsk,Przymorze,12629,54.0,3,0,54.4085855,18.5886131
990000,Gdańsk,Brzeźno,21313,46.45,3,1,54.4064607,18.6279679
1990000,Gdańsk,Śródmieście,22111,90.0,3,1,54.3468793,18.6443526
790000,Gdynia,Oksywie,11969,66.0,3,0,54.5527074,18.541795
851739,Gdańsk,Śródmieście,17886,47.62,3,1,54.3456228,18.6558958
785000,Gdańsk,Ujeścisko,11033,71.15,4,3,54.328373,18.5982754
716000,Gdańsk,Nowy Port,8996,79.59,3,8,54.4017386,18.673789
609000,Gdańsk,Żabianka,10856,56.1,3,0,54.4179618,18.5777267
1099000,Gdańsk,Przymorze,14381,76.42,2,16,54.4141882,18.598898
495000,Gdynia,Chylonia,9339,53.0,4,1,54.5422938,18.4620586
699000,Gdańsk,Śródmieście,12594,55.5,2,1,54.3522919,18.6475883
469000,Gdańsk,Nowy Port,9250,50.7,2,6,54.3995526,18.672489
699000,Gdańsk,Orunia,8500,82.23,4,1,54.3318822,18.634816
839000,Gdańsk,Śródmieście,19929,42.1,3,5,54.3487517,18.6471706
690000,Gdańsk,Długie ogrody,20234,34.1,2,0,54.3529391,18.6599081
1590000,Gdańsk,Śródmieście,14600,108.9,3,2,54.3584458,18.6514304
790000,Gdańsk,Oliwa,16288,48.5,3,2,54.41009455,18.555430845698723
1320000,Gdańsk,Przymorze,14261,92.56,1,0,54.4158038,18.5869742
520000,Gdańsk,Strzyża,10000,52.0,2,0,54.3852072,18.5790165
622000,Gdańsk,Śródmieście,16368,38.0,4,0,54.3555085,18.6543809
1399000,Gdańsk,Przymorze,29893,46.8,2,1,54.4087838,18.5891854
889000,Gdańsk,Długie ogrody,15802,56.26,4,3,54.3490788,18.6663406
870000,Gdańsk,Stare Przedmieście,19333,45.0,2,2,54.345155,18.6458535
645000,Gdańsk,Osowa,9862,65.4,3,3,54.4213261,18.4725838
850842,Gdańsk,Jasień,10724,79.34,3,4,54.3369779,18.5723661
434000,Gdańsk,Stogi,10585,41.0,5,4,54.3635267,18.713051
544000,Gdańsk,Zakoniczyn,9731,55.9,2,1,54.318336,18.5676373
1350000,Gdynia,Chwarzno,11957,112.9,4,2,54.5009485,18.4386309
449000,Gdynia,Wiczlino,10547,42.57,4,1,54.4860678,18.4229965
1269000,Sopot,Wyścigi / Karlikowo,16765,75.69,3,1,54.4349367,18.5784558
549000,Gdynia,Wiczlino,10871,50.5,3,2,54.4967932,18.4379883
399000,Gdynia,Obłuże,6638,60.1,1,3,54.5535192,18.5175882
530000,Gdańsk,Osowa,8479,62.51,2,1,54.4204107,18.4791309
360000,Gdynia,Śródmieście,15484,23.25,4,4,54.5208405,18.5320953
380000,Gdynia,Chylonia,8806,43.15,3,3,54.5422938,18.4620586
355000,Gdynia,Chylonia,8081,43.93,3,2,54.5415929,18.4716354
1195000,Gdynia,Mały Kack,16341,73.13,3,3,54.4701816,18.51887
910000,Gdynia,Chwarzno,9604,94.75,2,2,54.49879005,18.44104284999998
950000,Sopot,Dolny Sopot,12955,73.33,2,4,54.4426601,18.56286703474628
430000,Gdynia,Cisowa,7625,56.39,3,6,54.5498083,18.4471926
430000,Gdańsk,Łostowice,12647,34.0,3,1,54.3143954,18.5946641
406000,Gdańsk,Jasień,11135,36.46,3,1,54.3316163,18.5487117
514000,Gdańsk,Jasień,8862,58.0,7,4,54.3316163,18.5487117
563000,Gdańsk,Jasień,10069,55.91,2,1,54.3316163,18.5487117
1150000,Gdańsk,Śródmieście,15333,75.0,2,1,54.3521715,18.6512421
1390000,Gdynia,Mały Kack,4964,280.0,2,4,54.4658973,18.5116525
369000,Gdańsk,Jasień,10035,36.77,3,8,54.3238638,18.5586781
379000,Gdynia,Witomino,8693,43.6,3,3,54.4939691,18.5149526
539000,Gdynia,Śródmieście,9676,55.7,2,4,54.5222083,18.5366793
1170000,Gdańsk,Oliwa,14857,78.75,2,4,54.406365,18.5581314
1770000,Gdynia,Śródmieście,19032,93.0,5,1,54.522083550000005,18.542946197178807
379000,Gdynia,Witomino,8692,43.6,2,2,54.4939691,18.5149526
2995128,Gdynia,Śródmieście,18357,163.16,2,4,54.522083550000005,18.542946197178807
625000,Gdańsk,Jasień,10045,62.22,3,5,54.3235259,18.556442
799000,Gdańsk,Stare Przedmieście,14268,56.0,4,2,54.3446869,18.6516446
1450000,Gdynia,Śródmieście,25060,57.86,2,1,54.5162368,18.5398165
690000,Gdańsk,Osowa,10454,66.0,1,2,54.422758,18.4799824
379000,Gdynia,Witomino,8043,47.12,2,0,54.4984985,18.509001
290000,Gdynia,Chylonia,17058,17.0,2,0,54.5375896,18.476903
909000,Gdynia,Redłowo,14926,60.9,2,5,54.4911699,18.5434649
389000,Gdańsk,Jasień,12156,32.0,2,2,54.3304206,18.5558035
990000,Gdańsk,Brzeźno,21313,46.45,4,5,54.4064607,18.6279679
430000,Gdańsk,Łostowice,12647,34.0,3,3,54.3143954,18.5946641
440000,Gdańsk,Łostowice,12941,34.0,3,0,54.3143954,18.5946641
1890000,Gdynia,Orłowo,19106,98.92,2,4,54.4794906,18.5530912
749000,Gdańsk,Orunia Górna,8141,92.0,3,0,54.3237798,18.6169363
1990000,Gdańsk,Długie ogrody,22266,89.37,2,3,54.3445039,18.6632833
808000,Gdynia,Działki Leśne,12059,67.0,2,9,54.521185,18.5267091
929000,Gdańsk,Wrzeszcz,13662,68.0,3,1,54.3807163,18.6150891
